size,time_ms
60800,14
60900,14
61000,14
61100,14
61200,14
61300,20
61400,14
61500,14
61600,14
61700,14
61800,14
61900,14
62000,14
62100,14
62200,14
62300,14
62400,14
62500,20
62600,14
62700,14
62800,14
62900,14
63000,14
63100,14
63200,14
63300,14
63400,14
63500,14
63600,14
63700,14
63800,14
63900,17
64000,15
64100,14
64200,14
64300,15
64400,15
64500,15
64600,15
64700,15
64800,15
64900,15
65000,15
65100,17
65200,15
65300,15
65400,15
65500,15
65600,15
65700,15
65800,15
65900,15
66000,15
66100,15
66200,15
66300,15
66400,17
66500,15
66600,15
66700,15
66800,15
66900,15
67000,15
67100,15
67200,15
67300,15
67400,15
67500,15
67600,18
67700,15
67800,15
67900,15
68000,15
68100,15
68200,15
68300,15
68400,15
68500,15
68600,15
68700,16
68800,16
68900,17
69000,16
69100,16
69200,16
69300,16
69400,16
69500,16
69600,16
69700,16
69800,16
69900,16
70000,19
70100,16
70200,16
70300,16
70400,16
70500,16
70600,16
70700,16
70800,16
70900,16
71000,16
71100,16
71200,18
71300,16
71400,16
71500,16
71600,16
71700,16
71800,16
71900,16
72000,16
72100,16
72200,16
72300,19
72400,16
72500,16
72600,16
72700,16
72800,17
72900,17
73000,17
73100,17
73200,17
73300,17
73400,17
73500,19
73600,17
73700,17
73800,17
73900,17
74000,17
74100,17
74200,17
74300,17
74400,17
74500,19
74600,17
74700,17
74800,17
74900,17
75000,17
75100,17
75200,17
75300,17
75400,17
75500,17
75600,17
75700,20
75800,17
75900,17
76000,17
76100,17
76200,17
76300,17
76400,17
76500,17
76600,17
76700,19
76800,17
76900,17
77000,17
77100,17
77200,18
77300,18
77400,18
77500,18
77600,19
77700,18
77800,20
77900,18
78000,18
78100,18
78200,18
78300,18
78400,18
78500,18
78600,18
78700,18
78800,21
78900,18
79000,18
79100,18
79200,18
79300,18
79400,18
79500,18
79600,18
79700,18
79800,18
79900,19
80000,21
80100,18
80200,18
80300,18
80400,18
80500,18
80600,18
80700,18
80800,19
80900,21
81000,18
81100,18
81200,18
81300,18
81400,18
81500,18
81600,19
81700,19
81800,19
81900,19
82000,21
82100,19
82200,19
82300,19
82400,19
82500,19
82600,19
82700,19
82800,19
82900,21
83000,19
83100,19
83200,19
83300,19
83400,19
83500,20
83600,20
83700,20
83800,20
83900,22
84000,20
84100,20
84200,20
84300,20
84400,20
84500,20
84600,20
84700,20
84800,22
84900,20
85000,20
85100,20
85200,20
85300,21
85400,21
85500,21
85600,21
85700,21
85800,22
85900,21
86000,21
86100,21
86200,21
86300,21
86400,21
86500,21
86600,23
86700,22
86800,21
86900,21
87000,21
87100,21
87200,21
87300,21
87400,21
87500,23
87600,25
87700,21
87800,21
87900,21
88000,21
88100,22
88200,21
88300,21
88400,25
88500,22
88600,22
88700,22
88800,22
88900,22
89000,22
89100,22
89200,22
89300,25
89400,27
89500,22
89600,22
89700,22
89800,22
89900,22
90000,22
90100,34
90200,22
90300,22
90400,22
90500,22
90600,23
90700,22
90800,22
90900,22
91000,24
91100,22
91200,22
91300,22
91400,22
91500,22
91600,22
91700,22
91800,24
91900,22
92000,23
92100,22
92200,22
92300,22
92400,22
92500,23
92600,23
92700,25
92800,23
92900,23
93000,23
93100,23
93200,23
93300,24
93400,24
93500,27
93600,23
93700,23
93800,23
93900,23
94000,23
94100,23
94200,23
94300,24
94400,23
94500,23
94600,23
94700,23
94800,23
94900,23
95000,23
95100,23
95200,25
95300,23
95400,23
95500,23
95600,23
95700,23
95800,23
95900,24
96000,23
96100,24
96200,23
96300,23
96400,24
96500,24
96600,24
96700,24
96800,24
96900,24
97000,24
97100,24
97200,24
97300,24
97400,24
97500,25
97600,24
97700,24
97800,24
97900,24
98000,24
98100,24
98200,24
98300,24
98400,25
98500,24
98600,24
98700,24
98800,24
98900,24
99000,24
99100,25
99200,24
99300,24
99400,24
99500,24
99600,24
99700,25
99800,24
99900,26
100000,27
