size,time_ms
500,0
600,0
700,0
800,0
900,0
1000,0
1100,0
1200,0
1300,0
1400,0
1500,0
1600,0
1700,0
1800,0
1900,0
2000,0
2100,0
2200,0
2300,0
2400,0
2500,0
2600,0
2700,0
2800,0
2900,0
3000,0
3100,0
3200,0
3300,0
3400,0
3500,0
3600,0
3700,0
3800,0
3900,0
4000,0
4100,0
4200,0
4300,0
4400,0
4500,0
4600,0
4700,0
4800,0
4900,0
5000,0
5100,0
5200,0
5300,0
5400,0
5500,0
5600,1
5700,1
5800,1
5900,7
6000,1
6100,1
6200,1
6300,1
6400,1
6500,1
6600,1
6700,1
6800,1
6900,1
7000,1
7100,1
7200,1
7300,1
7400,1
7500,1
7600,1
7700,1
7800,1
7900,1
8000,1
8100,1
8200,1
8300,1
8400,1
8500,1
8600,1
8700,1
8800,1
8900,1
9000,1
9100,1
9200,1
9300,1
9400,1
9500,1
9600,1
9700,1
9800,1
9900,1
10000,1
10100,1
10200,1
10300,1
10400,1
10500,2
10600,2
10700,2
10800,2
10900,2
11000,2
11100,2
11200,2
11300,2
11400,2
11500,2
11600,2
11700,2
11800,2
11900,2
12000,2
12100,2
12200,2
12300,2
12400,2
12500,2
12600,2
12700,2
12800,2
12900,2
13000,2
13100,2
13200,2
13300,2
13400,2
13500,2
13600,2
13700,2
13800,2
13900,2
14000,2
14100,2
14200,2
14300,2
14400,2
14500,2
14600,2
14700,2
14800,2
14900,2
15000,3
15100,3
15200,3
15300,3
15400,3
15500,3
15600,9
15700,3
15800,3
15900,3
16000,3
16100,3
16200,3
16300,3
16400,3
16500,3
16600,3
16700,3
16800,3
16900,3
17000,3
17100,3
17200,3
17300,3
17400,3
17500,3
17600,3
17700,3
17800,3
17900,3
18000,3
18100,3
18200,4
18300,3
18400,3
18500,3
18600,3
18700,3
18800,3
18900,3
19000,4
19100,3
19200,3
19300,3
19400,3
19500,3
19600,3
19700,4
19800,4
19900,4
20000,4
20100,4
20200,4
20300,4
20400,4
20500,4
20600,4
20700,4
20800,9
20900,6
21000,4
21100,4
21200,4
21300,4
21400,4
21500,4
21600,4
21700,4
21800,4
21900,4
22000,4
22100,4
22200,4
22300,4
22400,4
22500,4
22600,5
22700,4
22800,4
22900,5
23000,5
23100,5
23200,5
23300,5
23400,5
23500,5
23600,5
23700,5
23800,5
23900,5
24000,5
24100,5
24200,5
24300,9
24400,6
24500,5
24600,5
24700,5
24800,5
24900,5
25000,5
25100,5
25200,5
25300,5
25400,5
25500,5
25600,5
25700,5
25800,5
25900,5
26000,5
26100,5
26200,5
26300,5
26400,5
26500,5
26600,5
26700,5
26800,5
26900,5
27000,5
27100,5
27200,5
27300,5
27400,5
27500,6
27600,6
27700,6
27800,6
27900,10
28000,6
28100,6
28200,6
28300,6
28400,6
28500,6
28600,6
28700,6
28800,6
28900,6
29000,6
29100,6
29200,6
29300,6
29400,6
29500,6
29600,6
29700,6
29800,6
29900,6
30000,6
30100,6
30200,6
30300,6
30400,6
30500,6
30600,9
30700,7
30800,6
30900,6
31000,6
31100,6
31200,6
31300,6
31400,6
31500,6
31600,6
31700,6
31800,6
31900,6
32000,6
32100,7
32200,7
32300,7
32400,7
32500,7
32600,7
32700,7
32800,7
32900,7
33000,7
33100,7
33200,7
33300,7
33400,7
33500,11
33600,7
33700,7
33800,7
33900,7
34000,7
34100,7
34200,7
34300,7
34400,7
34500,7
34600,7
34700,7
34800,7
34900,7
35000,7
35100,7
35200,7
35300,7
35400,7
35500,7
35600,7
35700,7
35800,7
35900,13
36000,7
36100,7
36200,7
36300,7
36400,7
36500,7
36600,8
36700,8
36800,8
36900,8
37000,8
37100,8
37200,8
37300,8
37400,8
37500,8
37600,8
37700,8
37800,8
37900,8
38000,8
38100,8
38200,8
38300,13
38400,8
38500,8
38600,8
38700,8
38800,8
38900,8
39000,8
39100,8
39200,8
39300,8
39400,8
39500,8
39600,8
39700,8
39800,8
39900,8
40000,8
40100,8
40200,8
40300,8
40400,15
40500,8
40600,8
40700,8
40800,8
40900,8
41000,8
41100,9
41200,9
41300,9
41400,9
41500,9
41600,9
41700,9
41800,9
41900,9
42000,9
42100,9
42200,9
42300,9
42400,9
42500,9
42600,15
42700,9
42800,10
42900,10
43000,10
43100,10
43200,10
43300,10
43400,10
43500,10
43600,10
43700,10
43800,10
43900,10
44000,10
44100,10
44200,10
44300,15
44400,10
44500,10
44600,10
44700,10
44800,10
44900,10
45000,10
45100,10
45200,10
45300,10
45400,10
45500,10
45600,10
45700,10
45800,10
45900,10
46000,10
46100,10
46200,15
46300,10
46400,10
46500,10
46600,10
46700,10
46800,10
46900,10
47000,11
47100,11
47200,11
47300,11
47400,11
47500,11
47600,11
47700,11
47800,15
47900,11
48000,11
48100,11
48200,11
48300,11
48400,11
48500,11
48600,11
48700,11
48800,11
48900,11
49000,11
49100,11
49200,11
49300,11
49400,11
49500,11
49600,17
49700,11
49800,11
49900,11
50000,11
50100,11
50200,11
50300,11
50400,11
50500,11
50600,11
50700,11
50800,11
50900,11
51000,11
51100,16
51200,12
51300,12
51400,12
51500,12
51600,12
51700,12
51800,12
51900,12
52000,12
52100,12
52200,12
52300,12
52400,12
52500,12
52600,12
52700,12
52800,17
52900,12
53000,12
53100,12
53200,12
53300,12
53400,12
53500,12
53600,12
53700,12
53800,12
53900,12
54000,12
54100,12
54200,18
54300,12
54400,12
54500,12
54600,12
54700,12
54800,12
54900,12
55000,12
55100,12
55200,12
55300,12
55400,12
55500,12
55600,12
55700,13
55800,18
55900,13
56000,13
56100,13
56200,13
56300,13
56400,13
56500,13
56600,13
56700,13
56800,13
56900,13
57000,13
57100,20
57200,13
57300,13
57400,13
57500,13
57600,13
57700,13
57800,13
57900,13
58000,13
58100,13
58200,13
58300,13
58400,13
58500,13
58600,18
58700,13
58800,13
58900,13
59000,13
59100,13
59200,13
59300,13
59400,13
59500,13
59600,13
59700,13
59800,13
59900,19
60000,14
60100,13
60200,14
60300,14
60400,14
60500,14
60600,14
60700,14
