size,time_ms
500,0
600,0
700,0
800,0
900,0
1000,0
1100,0
1200,0
1300,0
1400,0
1500,0
1600,0
1700,0
1800,0
1900,0
2000,0
2100,0
2200,0
2300,0
2400,0
2500,0
2600,0
2700,0
2800,0
2900,0
3000,0
3100,0
3200,0
3300,0
3400,0
3500,0
3600,0
3700,0
3800,0
3900,0
4000,0
4100,1
4200,1
4300,1
4400,1
4500,1
4600,1
4700,1
4800,1
4900,1
5000,1
5100,1
5200,1
5300,1
5400,1
5500,1
5600,1
5700,1
5800,1
5900,1
6000,1
6100,1
6200,1
6300,1
6400,1
6500,1
6600,1
6700,1
6800,1
6900,1
7000,1
7100,1
7200,1
7300,1
7400,1
7500,1
7600,2
7700,2
7800,2
7900,2
8000,2
8100,2
8200,2
8300,2
8400,2
8500,2
8600,2
8700,2
8800,2
8900,2
9000,2
9100,2
9200,2
9300,2
9400,2
9500,2
9600,2
9700,2
9800,2
9900,2
10000,2
10100,2
10200,2
10300,2
10400,2
10500,2
10600,2
10700,2
10800,2
10900,2
11000,3
11100,3
11200,3
11300,3
11400,3
11500,3
11600,3
11700,3
11800,3
11900,3
12000,3
12100,3
12200,3
12300,3
12400,3
12500,3
12600,3
12700,3
12800,3
12900,3
13000,3
13100,3
13200,3
13300,3
13400,3
13500,3
13600,3
13700,3
13800,3
13900,3
14000,3
14100,3
14200,3
14300,3
14400,3
14500,3
14600,4
14700,4
14800,4
14900,4
15000,4
15100,4
15200,4
15300,4
15400,4
15500,4
15600,4
15700,4
15800,4
15900,4
16000,5
16100,4
16200,4
16300,4
16400,4
16500,4
16600,4
16700,4
16800,4
16900,4
17000,4
17100,4
17200,4
17300,4
17400,4
17500,4
17600,5
17700,4
17800,4
17900,4
18000,4
18100,5
18200,5
18300,5
18400,5
18500,5
18600,5
18700,5
18800,5
18900,5
19000,5
19100,5
19200,5
19300,5
19400,5
19500,5
19600,5
19700,5
19800,5
19900,5
20000,5
20100,6
20200,5
20300,5
20400,6
20500,5
20600,5
20700,5
20800,5
20900,5
21000,5
21100,5
21200,5
21300,5
21400,6
21500,6
21600,6
21700,6
21800,6
21900,6
22000,6
22100,6
22200,6
22300,6
22400,6
22500,6
22600,6
22700,6
22800,6
22900,7
23000,9
23100,6
23200,6
23300,7
23400,6
23500,6
23600,6
23700,6
23800,6
23900,6
24000,7
24100,6
24200,6
24300,6
24400,6
24500,7
24600,7
24700,7
24800,7
24900,7
25000,7
25100,7
25200,7
25300,7
25400,7
25500,7
25600,7
25700,7
25800,7
25900,10
26000,7
26100,7
26200,7
26300,7
26400,7
26500,7
26600,7
26700,7
26800,7
26900,7
27000,7
27100,7
27200,7
27300,7
27400,7
27500,7
27600,7
27700,7
27800,8
27900,8
28000,8
28100,8
28200,8
28300,8
28400,8
28500,12
28600,8
28700,8
28800,8
28900,8
29000,8
29100,8
29200,8
29300,8
29400,8
29500,8
29600,8
29700,8
29800,8
29900,8
30000,8
30100,8
30200,8
30300,8
30400,8
30500,8
30600,13
30700,8
30800,8
30900,8
31000,8
31100,8
31200,8
31300,9
31400,9
31500,9
31600,9
31700,9
31800,9
31900,9
32000,9
32100,9
32200,9
32300,9
32400,9
32500,9
32600,9
32700,9
32800,9
32900,9
33000,9
33100,9
33200,9
33300,9
33400,9
33500,9
33600,9
33700,9
33800,9
33900,9
34000,9
34100,9
34200,9
34300,9
34400,10
34500,10
34600,10
34700,12
34800,10
34900,10
35000,10
35100,10
35200,10
35300,10
35400,10
35500,10
35600,10
35700,10
35800,10
35900,10
36000,10
36100,10
36200,10
36300,10
36400,10
36500,10
36600,10
36700,17
36800,10
36900,10
37000,11
37100,10
37200,10
37300,10
37400,10
37500,10
37600,10
37700,11
37800,11
37900,11
38000,11
38100,11
38200,13
38300,16
38400,11
38500,12
38600,11
38700,11
38800,11
38900,11
39000,11
39100,11
39200,11
39300,11
39400,11
39500,11
39600,11
39700,11
39800,11
39900,11
40000,11
40100,11
40200,11
40300,11
40400,11
40500,12
40600,11
40700,11
40800,11
40900,11
41000,11
41100,12
41200,12
41300,12
41400,12
41500,14
41600,12
41700,12
41800,12
41900,12
42000,12
42100,12
42200,12
42300,12
42400,13
42500,13
42600,13
42700,12
42800,12
42900,12
43000,12
43100,18
43200,12
43300,12
43400,12
43500,12
43600,12
43700,12
43800,12
43900,13
44000,17
44100,13
44200,13
44300,13
44400,14
44500,15
44600,13
44700,13
44800,13
44900,13
45000,13
45100,13
45200,13
45300,13
45400,13
45500,13
45600,13
45700,13
45800,17
45900,13
46000,13
46100,13
46200,13
46300,13
46400,13
46500,13
46600,13
46700,13
46800,13
46900,13
47000,13
47100,13
47200,13
47300,16
47400,13
47500,14
47600,14
47700,14
47800,14
47900,14
48000,14
48100,14
48200,14
48300,14
48400,14
48500,14
48600,14
48700,14
48800,18
48900,14
49000,14
49100,14
49200,14
49300,14
49400,14
49500,14
49600,14
49700,14
49800,14
49900,14
50000,17
50100,14
50200,14
50300,14
50400,14
50500,14
50600,14
50700,14
50800,15
50900,15
51000,15
51100,15
51200,15
51300,16
51400,16
51500,15
51600,15
51700,15
51800,15
51900,15
52000,15
52100,15
52200,15
52300,15
52400,15
52500,18
52600,15
52700,15
52800,15
52900,15
53000,15
53100,15
53200,15
53300,15
53400,15
53500,15
53600,15
53700,15
53800,18
53900,16
54000,16
54100,15
54200,15
54300,16
54400,16
54500,16
54600,16
54700,16
54800,16
54900,18
55000,16
55100,16
55200,16
55300,16
55400,16
55500,16
55600,16
55700,16
55800,16
55900,16
56000,16
56100,16
56200,19
56300,16
56400,16
56500,16
56600,16
56700,16
56800,16
56900,17
57000,17
57100,17
57200,18
57300,17
57400,18
57500,17
57600,17
57700,17
57800,17
57900,17
58000,17
58100,17
58200,18
58300,17
58400,21
58500,17
58600,17
58700,17
58800,17
58900,17
59000,18
59100,18
59200,18
59300,17
59400,21
59500,18
59600,18
59700,18
59800,18
59900,18
60000,18
60100,18
60200,18
60300,18
60400,19
60500,21
60600,18
60700,20
