size,time_ms
500,0
600,0
700,0
800,0
900,0
1000,0
1100,0
1200,0
1300,0
1400,0
1500,0
1600,0
1700,0
1800,0
1900,0
2000,0
2100,0
2200,0
2300,0
2400,0
2500,0
2600,0
2700,0
2800,0
2900,0
3000,0
3100,0
3200,0
3300,0
3400,0
3500,0
3600,0
3700,0
3800,0
3900,0
4000,1
4100,1
4200,1
4300,1
4400,1
4500,1
4600,1
4700,1
4800,1
4900,1
5000,1
5100,1
5200,1
5300,1
5400,1
5500,1
5600,1
5700,1
5800,1
5900,1
6000,1
6100,1
6200,1
6300,1
6400,1
6500,1
6600,1
6700,1
6800,1
6900,1
7000,1
7100,1
7200,1
7300,1
7400,1
7500,1
7600,2
7700,2
7800,2
7900,2
8000,2
8100,2
8200,2
8300,2
8400,2
8500,2
8600,2
8700,2
8800,2
8900,2
9000,2
9100,2
9200,2
9300,2
9400,2
9500,2
9600,2
9700,2
9800,2
9900,2
10000,4
10100,2
10200,2
10300,2
10400,2
10500,2
10600,2
10700,2
10800,2
10900,3
11000,3
11100,3
11200,3
11300,3
11400,3
11500,3
11600,3
11700,3
11800,3
11900,3
12000,3
12100,3
12200,3
12300,3
12400,3
12500,3
12600,3
12700,3
12800,3
12900,3
13000,3
13100,3
13200,3
13300,3
13400,3
13500,3
13600,3
13700,3
13800,3
13900,3
14000,4
14100,4
14200,3
14300,3
14400,4
14500,4
14600,4
14700,4
14800,4
14900,4
15000,4
15100,4
15200,4
15300,4
15400,4
15500,5
15600,7
15700,6
15800,4
15900,4
16000,4
16100,4
16200,4
16300,4
16400,4
16500,4
16600,4
16700,4
16800,4
16900,4
17000,4
17100,4
17200,4
17300,4
17400,4
17500,4
17600,4
17700,5
17800,5
17900,5
18000,5
18100,5
18200,5
18300,5
18400,5
18500,5
18600,5
18700,5
18800,5
18900,5
19000,5
19100,5
19200,7
19300,5
19400,5
19500,5
19600,5
19700,5
19800,5
19900,5
20000,5
20100,5
20200,5
20300,5
20400,5
20500,5
20600,5
20700,5
20800,5
20900,6
21000,6
21100,6
21200,6
21300,6
21400,6
21500,6
21600,6
21700,7
21800,6
21900,6
22000,6
22100,6
22200,6
22300,6
22400,9
22500,6
22600,6
22700,6
22800,6
22900,6
23000,6
23100,6
23200,6
23300,6
23400,6
23500,6
23600,6
23700,6
23800,6
23900,6
24000,6
24100,6
24200,7
24300,7
24400,7
24500,7
24600,7
24700,7
24800,7
24900,7
25000,11
25100,7
25200,7
25300,7
25400,7
25500,7
25600,7
25700,7
25800,7
25900,7
26000,7
26100,7
26200,7
26300,7
26400,7
26500,7
26600,7
26700,7
26800,7
26900,7
27000,7
27100,7
27200,7
27300,8
27400,8
27500,8
27600,13
27700,9
27800,8
27900,8
28000,8
28100,8
28200,8
28300,8
28400,8
28500,8
28600,8
28700,8
28800,8
28900,8
29000,8
29100,8
29200,8
29300,8
29400,8
29500,8
29600,8
29700,11
29800,8
29900,8
30000,8
30100,8
30200,8
30300,8
30400,8
30500,9
30600,9
30700,9
30800,9
30900,9
31000,9
31100,9
31200,9
31300,9
31400,9
31500,9
31600,9
31700,9
31800,9
31900,9
32000,12
32100,9
32200,9
32300,9
32400,9
32500,9
32600,9
32700,9
32800,9
32900,9
33000,9
33100,9
33200,9
33300,9
33400,9
33500,9
33600,10
33700,9
33800,13
33900,10
34000,10
34100,10
34200,10
34300,10
34400,10
34500,10
34600,10
34700,10
34800,10
34900,10
35000,10
35100,10
35200,10
35300,10
35400,10
35500,10
35600,10
35700,10
35800,13
35900,10
36000,10
36100,10
36200,10
36300,10
36400,10
36500,10
36600,10
36700,10
36800,10
36900,11
37000,11
37100,11
37200,11
37300,11
37400,14
37500,11
37600,11
37700,11
37800,11
37900,11
38000,11
38100,11
38200,11
38300,11
38400,11
38500,11
38600,11
38700,11
38800,11
38900,11
39000,11
39100,11
39200,14
39300,11
39400,11
39500,11
39600,11
39700,11
39800,11
39900,12
40000,11
40100,11
40200,12
40300,12
40400,12
40500,12
40600,12
40700,15
40800,12
40900,12
41000,12
41100,12
41200,12
41300,12
41400,12
41500,12
41600,12
41700,12
41800,12
41900,12
42000,12
42100,12
42200,12
42300,15
42400,13
42500,12
42600,12
42700,13
42800,13
42900,13
43000,13
43100,13
43200,13
43300,13
43400,13
43500,13
43600,13
43700,13
43800,13
43900,16
44000,13
44100,13
44200,13
44300,13
44400,13
44500,13
44600,13
44700,13
44800,13
44900,13
45000,13
45100,13
45200,16
45300,13
45400,13
45500,13
45600,13
45700,13
45800,13
45900,14
46000,14
46100,14
46200,14
46300,14
46400,14
46500,14
46600,14
46700,18
46800,14
46900,14
47000,14
47100,14
47200,14
47300,14
47400,14
47500,14
47600,14
47700,14
47800,14
47900,18
48000,14
48100,14
48200,14
48300,14
48400,14
48500,14
48600,14
48700,14
48800,14
48900,14
49000,14
49100,14
49200,14
49300,18
49400,15
49500,15
49600,15
49700,15
49800,15
49900,15
50000,15
50100,15
50200,15
50300,15
50400,15
50500,18
50600,15
50700,15
50800,15
50900,15
51000,15
51100,15
51200,15
51300,15
51400,15
51500,15
51600,15
51700,15
51800,18
51900,15
52000,16
52100,15
52200,15
52300,15
52400,15
52500,16
52600,16
52700,16
52800,16
52900,19
53000,16
53100,16
53200,16
53300,16
53400,16
53500,16
53600,16
53700,16
53800,16
53900,16
54000,16
54100,16
54200,21
54300,16
54400,16
54500,16
54600,16
54700,16
54800,16
54900,16
55000,16
55100,16
55200,21
55300,17
55400,17
55500,17
55600,17
55700,17
55800,19
55900,17
56000,17
56100,17
56200,17
56300,20
56400,17
56500,17
56600,17
56700,17
56800,17
56900,17
57000,17
57100,17
57200,17
57300,17
57400,20
57500,18
57600,17
57700,17
57800,17
57900,17
58000,17
58100,17
58200,17
58300,18
58400,21
58500,18
58600,18
58700,18
58800,18
58900,18
59000,18
59100,18
59200,18
59300,18
59400,18
59500,18
59600,21
59700,18
59800,18
59900,18
60000,18
60100,18
60200,18
60300,18
60400,18
60500,18
60600,18
60700,22
