size,time_ms
60800,10
60900,10
61000,10
61100,10
61200,10
61300,10
61400,10
61500,10
61600,10
61700,10
61800,13
61900,10
62000,10
62100,10
62200,10
62300,10
62400,10
62500,10
62600,10
62700,10
62800,10
62900,10
63000,10
63100,10
63200,10
63300,10
63400,13
63500,11
63600,11
63700,11
63800,11
63900,11
64000,11
64100,11
64200,11
64300,11
64400,11
64500,11
64600,11
64700,11
64800,11
64900,11
65000,11
65100,11
65200,11
65300,14
65400,11
65500,11
65600,11
65700,11
65800,11
65900,11
66000,11
66100,11
66200,11
66300,11
66400,11
66500,11
66600,11
66700,14
66800,15
66900,11
67000,11
67100,11
67200,11
67300,11
67400,11
67500,11
67600,11
67700,11
67800,11
67900,11
68000,11
68100,12
68200,12
68300,12
68400,12
68500,15
68600,12
68700,12
68800,12
68900,12
69000,12
69100,12
69200,12
69300,12
69400,12
69500,12
69600,12
69700,12
69800,12
69900,12
70000,12
70100,15
70200,12
70300,12
70400,12
70500,12
70600,12
70700,12
70800,12
70900,12
71000,12
71100,12
71200,12
71300,12
71400,12
71500,15
71600,12
71700,12
71800,12
71900,12
72000,12
72100,12
72200,12
72300,12
72400,12
72500,13
72600,13
72700,13
72800,13
72900,13
73000,13
73100,16
73200,13
73300,13
73400,13
73500,13
73600,13
73700,13
73800,13
73900,13
74000,16
74100,14
74200,13
74300,13
74400,17
74500,13
74600,13
74700,13
74800,13
74900,13
75000,13
75100,13
75200,13
75300,13
75400,13
75500,14
75600,13
75700,13
75800,13
75900,13
76000,15
76100,13
76200,13
76300,13
76400,13
76500,13
76600,13
76700,13
76800,13
76900,14
77000,14
77100,20
77200,19
77300,14
77400,14
77500,14
77600,14
77700,14
77800,14
77900,14
78000,14
78100,14
78200,14
78300,14
78400,14
78500,18
78600,14
78700,14
78800,14
78900,14
79000,14
79100,15
79200,14
79300,14
79400,14
79500,14
79600,14
79700,18
79800,14
79900,14
80000,14
80100,14
80200,14
80300,14
80400,14
80500,14
80600,14
80700,14
80800,14
80900,14
81000,15
81100,18
81200,15
81300,15
81400,15
81500,15
81600,15
81700,15
81800,15
81900,15
82000,16
82100,15
82200,17
82300,18
82400,15
82500,15
82600,14
82700,15
82800,14
82900,14
83000,14
83100,14
83200,14
83300,14
83400,14
83500,14
83600,15
83700,14
83800,14
83900,14
84000,14
84100,14
84200,14
84300,14
84400,14
84500,14
84600,14
84700,14
84800,17
84900,14
85000,14
85100,14
85200,14
85300,14
85400,14
85500,14
85600,15
85700,15
85800,15
85900,15
86000,15
86100,15
86200,16
86300,15
86400,15
86500,15
86600,15
86700,15
86800,15
86900,15
87000,15
87100,15
87200,15
87300,15
87400,18
87500,15
87600,15
87700,15
87800,15
87900,15
88000,15
88100,15
88200,15
88300,15
88400,16
88500,15
88600,18
88700,20
88800,15
88900,15
89000,15
89100,15
89200,15
89300,15
89400,15
89500,15
89600,17
89700,19
89800,16
89900,16
90000,15
90100,15
90200,15
90300,15
90400,15
90500,15
90600,16
90700,16
90800,16
90900,16
91000,17
91100,17
91200,16
91300,16
91400,16
91500,16
91600,16
91700,16
91800,16
91900,16
92000,16
92100,18
92200,16
92300,17
92400,16
92500,16
92600,16
92700,16
92800,16
92900,16
93000,16
93100,16
93200,16
93300,18
93400,17
93500,16
93600,16
93700,16
93800,16
93900,16
94000,16
94100,16
94200,16
94300,16
94400,16
94500,21
94600,17
94700,16
94800,16
94900,16
95000,16
95100,16
95200,16
95300,16
95400,16
95500,16
95600,21
95700,17
95800,17
95900,17
96000,17
96100,17
96200,17
96300,17
96400,17
96500,17
96600,17
96700,17
96800,20
96900,17
97000,17
97100,17
97200,17
97300,17
97400,17
97500,17
97600,17
97700,17
97800,23
97900,17
98000,17
98100,17
98200,17
98300,18
98400,17
98500,17
98600,17
98700,17
98800,17
98900,20
99000,17
99100,17
99200,17
99300,17
99400,17
99500,17
99600,17
99700,17
99800,17
99900,20
100000,17
