size,time_ms
60800,13
60900,13
61000,13
61100,13
61200,13
61300,13
61400,13
61500,14
61600,13
61700,13
61800,14
61900,14
62000,14
62100,14
62200,16
62300,18
62400,14
62500,14
62600,14
62700,14
62800,14
62900,14
63000,14
63100,14
63200,14
63300,14
63400,14
63500,15
63600,14
63700,14
63800,14
63900,14
64000,14
64100,14
64200,14
64300,14
64400,15
64500,15
64600,15
64700,15
64800,15
64900,18
65000,15
65100,15
65200,15
65300,15
65400,15
65500,15
65600,15
65700,15
65800,15
65900,15
66000,16
66100,15
66200,15
66300,15
66400,15
66500,15
66600,15
66700,15
66800,15
66900,15
67000,15
67100,15
67200,15
67300,16
67400,16
67500,15
67600,15
67700,15
67800,15
67900,15
68000,15
68100,15
68200,15
68300,15
68400,15
68500,16
68600,15
68700,16
68800,16
68900,16
69000,16
69100,16
69200,16
69300,16
69400,16
69500,16
69600,16
69700,16
69800,17
69900,16
70000,16
70100,16
70200,16
70300,16
70400,16
70500,16
70600,16
70700,16
70800,21
70900,16
71000,16
71100,16
71200,16
71300,16
71400,16
71500,16
71600,16
71700,16
71800,16
71900,16
72000,16
72100,17
72200,16
72300,16
72400,16
72500,16
72600,16
72700,17
72800,17
72900,17
73000,17
73100,17
73200,20
73300,17
73400,17
73500,17
73600,17
73700,17
73800,17
73900,17
74000,17
74100,17
74200,17
74300,18
74400,18
74500,17
74600,17
74700,17
74800,17
74900,17
75000,17
75100,17
75200,17
75300,17
75400,17
75500,20
75600,17
75700,17
75800,17
75900,17
76000,17
76100,17
76200,17
76300,17
76400,17
76500,20
76600,17
76700,17
76800,17
76900,17
77000,17
77100,17
77200,17
77300,18
77400,18
77500,20
77600,20
77700,18
77800,18
77900,18
78000,18
78100,18
78200,18
78300,18
78400,18
78500,20
78600,20
78700,18
78800,18
78900,18
79000,18
79100,18
79200,18
79300,18
79400,18
79500,18
79600,18
79700,22
79800,18
79900,18
80000,18
80100,18
80200,18
80300,19
80400,18
80500,18
80600,18
80700,23
80800,18
80900,18
81000,18
81100,18
81200,18
81300,18
81400,19
81500,19
81600,19
81700,22
81800,19
81900,19
82000,19
82100,19
82200,19
82300,19
82400,19
82500,19
82600,19
82700,23
82800,19
82900,19
83000,19
83100,19
83200,19
83300,19
83400,19
83500,19
83600,19
83700,20
83800,19
83900,19
84000,19
84100,19
84200,19
84300,20
84400,19
84500,19
84600,23
84700,20
84800,19
84900,19
85000,19
85100,19
85200,19
85300,19
85400,19
85500,20
85600,23
85700,21
85800,20
85900,20
86000,20
86100,20
86200,20
86300,20
86400,20
86500,26
86600,20
86700,20
86800,20
86900,20
87000,20
87100,20
87200,20
87300,20
87400,20
87500,23
87600,21
87700,20
87800,20
87900,20
88000,20
88100,20
88200,20
88300,20
88400,21
88500,20
88600,20
88700,20
88800,20
88900,20
89000,20
89100,20
89200,21
89300,22
89400,24
89500,21
89600,21
89700,21
89800,21
89900,21
90000,21
90100,21
90200,23
90300,21
90400,21
90500,21
90600,21
90700,21
90800,21
90900,21
91000,21
91100,23
91200,22
91300,21
91400,21
91500,21
91600,21
91700,21
91800,21
91900,21
92000,22
92100,21
92200,21
92300,21
92400,21
92500,21
92600,21
92700,21
92800,21
92900,22
93000,23
93100,21
93200,21
93300,21
93400,21
93500,21
93600,21
93700,21
93800,21
93900,23
94000,21
94100,22
94200,22
94300,22
94400,22
94500,22
94600,22
94700,24
94800,22
94900,22
95000,22
95100,22
95200,22
95300,22
95400,22
95500,23
95600,22
95700,22
95800,22
95900,22
96000,22
96100,22
96200,22
96300,22
96400,22
96500,22
96600,22
96700,22
96800,22
96900,22
97000,22
97100,22
97200,22
97300,26
97400,23
97500,22
97600,22
97700,22
97800,22
97900,23
98000,22
98100,22
98200,24
98300,23
98400,23
98500,23
98600,23
98700,23
98800,23
98900,27
99000,23
99100,23
99200,23
99300,23
99400,23
99500,23
99600,23
99700,23
99800,24
99900,23
100000,23
