size,time_ms
500,0
600,0
700,0
800,0
900,0
1000,0
1100,0
1200,0
1300,0
1400,0
1500,0
1600,0
1700,0
1800,0
1900,0
2000,0
2100,0
2200,0
2300,0
2400,0
2500,0
2600,0
2700,0
2800,0
2900,0
3000,0
3100,0
3200,0
3300,0
3400,0
3500,0
3600,0
3700,0
3800,0
3900,0
4000,0
4100,0
4200,0
4300,0
4400,0
4500,0
4600,0
4700,0
4800,0
4900,0
5000,0
5100,0
5200,0
5300,0
5400,0
5500,0
5600,0
5700,0
5800,0
5900,0
6000,0
6100,0
6200,0
6300,0
6400,0
6500,0
6600,0
6700,0
6800,0
6900,0
7000,0
7100,0
7200,0
7300,0
7400,1
7500,2
7600,1
7700,1
7800,1
7900,1
8000,1
8100,1
8200,1
8300,1
8400,1
8500,1
8600,1
8700,1
8800,1
8900,1
9000,1
9100,1
9200,1
9300,1
9400,1
9500,1
9600,1
9700,1
9800,1
9900,1
10000,1
10100,1
10200,1
10300,1
10400,1
10500,1
10600,1
10700,1
10800,1
10900,1
11000,1
11100,1
11200,1
11300,1
11400,1
11500,1
11600,1
11700,1
11800,1
11900,1
12000,1
12100,1
12200,1
12300,1
12400,1
12500,1
12600,1
12700,1
12800,1
12900,1
13000,1
13100,1
13200,1
13300,1
13400,2
13500,2
13600,2
13700,2
13800,2
13900,2
14000,2
14100,2
14200,2
14300,2
14400,2
14500,2
14600,2
14700,2
14800,2
14900,2
15000,2
15100,2
15200,2
15300,2
15400,2
15500,2
15600,2
15700,2
15800,2
15900,2
16000,2
16100,2
16200,2
16300,2
16400,2
16500,2
16600,2
16700,2
16800,2
16900,2
17000,2
17100,2
17200,2
17300,2
17400,3
17500,2
17600,2
17700,2
17800,2
17900,2
18000,2
18100,2
18200,2
18300,2
18400,2
18500,2
18600,2
18700,2
18800,2
18900,2
19000,2
19100,2
19200,2
19300,2
19400,2
19500,2
19600,2
19700,2
19800,2
19900,2
20000,2
20100,2
20200,2
20300,3
20400,3
20500,3
20600,3
20700,3
20800,3
20900,3
21000,3
21100,3
21200,3
21300,3
21400,3
21500,3
21600,3
21700,3
21800,3
21900,3
22000,3
22100,3
22200,3
22300,3
22400,3
22500,3
22600,3
22700,3
22800,3
22900,3
23000,3
23100,3
23200,3
23300,3
23400,3
23500,3
23600,3
23700,6
23800,3
23900,3
24000,3
24100,3
24200,3
24300,4
24400,4
24500,4
24600,4
24700,4
24800,4
24900,4
25000,4
25100,4
25200,4
25300,4
25400,4
25500,4
25600,4
25700,4
25800,4
25900,4
26000,4
26100,4
26200,4
26300,4
26400,4
26500,4
26600,4
26700,4
26800,4
26900,4
27000,4
27100,4
27200,4
27300,4
27400,4
27500,4
27600,4
27700,4
27800,4
27900,6
28000,4
28100,4
28200,4
28300,4
28400,4
28500,4
28600,4
28700,4
28800,4
28900,4
29000,4
29100,4
29200,4
29300,4
29400,4
29500,4
29600,4
29700,4
29800,4
29900,4
30000,4
30100,4
30200,4
30300,4
30400,4
30500,4
30600,4
30700,5
30800,5
30900,5
31000,5
31100,5
31200,5
31300,5
31400,5
31500,5
31600,5
31700,5
31800,7
31900,5
32000,5
32100,5
32200,7
32300,5
32400,5
32500,5
32600,5
32700,5
32800,5
32900,5
33000,5
33100,5
33200,5
33300,5
33400,5
33500,5
33600,5
33700,5
33800,5
33900,5
34000,5
34100,5
34200,5
34300,5
34400,5
34500,5
34600,5
34700,5
34800,5
34900,5
35000,5
35100,5
35200,5
35300,5
35400,8
35500,5
35600,5
35700,5
35800,5
35900,5
36000,5
36100,5
36200,5
36300,5
36400,5
36500,5
36600,5
36700,5
36800,6
36900,6
37000,6
37100,6
37200,6
37300,6
37400,6
37500,6
37600,6
37700,6
37800,6
37900,6
38000,6
38100,6
38200,6
38300,6
38400,6
38500,6
38600,6
38700,8
38800,10
38900,6
39000,6
39100,6
39200,6
39300,6
39400,6
39500,6
39600,6
39700,6
39800,6
39900,6
40000,6
40100,6
40200,6
40300,6
40400,6
40500,6
40600,6
40700,6
40800,6
40900,6
41000,6
41100,6
41200,6
41300,6
41400,8
41500,6
41600,7
41700,7
41800,7
41900,7
42000,7
42100,7
42200,7
42300,7
42400,7
42500,7
42600,7
42700,7
42800,7
42900,7
43000,7
43100,7
43200,7
43300,7
43400,7
43500,7
43600,7
43700,7
43800,7
43900,7
44000,7
44100,11
44200,8
44300,8
44400,7
44500,8
44600,8
44700,8
44800,8
44900,8
45000,8
45100,8
45200,8
45300,8
45400,8
45500,8
45600,8
45700,8
45800,8
45900,8
46000,8
46100,8
46200,8
46300,11
46400,8
46500,8
46600,8
46700,8
46800,8
46900,8
47000,8
47100,8
47200,8
47300,8
47400,8
47500,8
47600,8
47700,8
47800,8
47900,8
48000,8
48100,8
48200,8
48300,8
48400,8
48500,8
48600,8
48700,10
48800,8
48900,8
49000,8
49100,8
49200,8
49300,8
49400,8
49500,8
49600,8
49700,8
49800,8
49900,8
50000,8
50100,8
50200,8
50300,8
50400,9
50500,9
50600,9
50700,11
50800,9
50900,9
51000,9
51100,9
51200,9
51300,9
51400,9
51500,9
51600,9
51700,9
51800,9
51900,9
52000,9
52100,9
52200,9
52300,9
52400,9
52500,9
52600,9
52700,9
52800,9
52900,11
53000,9
53100,9
53200,9
53300,9
53400,9
53500,9
53600,9
53700,9
53800,9
53900,9
54000,9
54100,9
54200,9
54300,9
54400,9
54500,9
54600,9
54700,9
54800,12
54900,9
55000,9
55100,9
55200,9
55300,9
55400,9
55500,9
55600,9
55700,9
55800,9
55900,9
56000,9
56100,9
56200,10
56300,10
56400,10
56500,10
56600,10
56700,10
56800,11
56900,10
57000,10
57100,10
57200,10
57300,10
57400,10
57500,10
57600,10
57700,10
57800,10
57900,10
58000,10
58100,10
58200,10
58300,10
58400,10
58500,10
58600,12
58700,10
58800,10
58900,10
59000,10
59100,10
59200,10
59300,10
59400,10
59500,10
59600,10
59700,10
59800,10
59900,10
60000,10
60100,10
60200,10
60300,10
60400,10
60500,12
60600,10
60700,10
