size,time_ms
500,0
600,0
700,0
800,0
900,0
1000,0
1100,0
1200,0
1300,0
1400,0
1500,0
1600,0
1700,0
1800,0
1900,0
2000,0
2100,0
2200,0
2300,0
2400,0
2500,0
2600,0
2700,0
2800,0
2900,0
3000,0
3100,0
3200,0
3300,0
3400,0
3500,0
3600,0
3700,0
3800,0
3900,0
4000,0
4100,0
4200,0
4300,0
4400,0
4500,0
4600,0
4700,0
4800,0
4900,0
5000,0
5100,0
5200,0
5300,0
5400,0
5500,0
5600,0
5700,0
5800,0
5900,0
6000,0
6100,0
6200,0
6300,0
6400,0
6500,0
6600,0
6700,0
6800,0
6900,0
7000,0
7100,0
7200,0
7300,0
7400,0
7500,1
7600,1
7700,1
7800,1
7900,1
8000,1
8100,1
8200,1
8300,1
8400,1
8500,1
8600,1
8700,1
8800,1
8900,1
9000,1
9100,1
9200,1
9300,1
9400,1
9500,1
9600,1
9700,1
9800,1
9900,1
10000,1
10100,1
10200,1
10300,1
10400,1
10500,1
10600,1
10700,1
10800,1
10900,1
11000,1
11100,1
11200,1
11300,1
11400,1
11500,1
11600,1
11700,1
11800,1
11900,1
12000,1
12100,1
12200,1
12300,1
12400,1
12500,1
12600,1
12700,1
12800,1
12900,1
13000,1
13100,1
13200,1
13300,1
13400,1
13500,1
13600,1
13700,1
13800,1
13900,2
14000,2
14100,2
14200,2
14300,2
14400,2
14500,2
14600,2
14700,2
14800,2
14900,2
15000,2
15100,2
15200,2
15300,2
15400,2
15500,2
15600,2
15700,2
15800,2
15900,2
16000,2
16100,4
16200,2
16300,2
16400,2
16500,2
16600,2
16700,2
16800,2
16900,2
17000,2
17100,2
17200,2
17300,2
17400,2
17500,2
17600,2
17700,2
17800,2
17900,2
18000,2
18100,2
18200,2
18300,2
18400,2
18500,2
18600,2
18700,2
18800,2
18900,2
19000,2
19100,2
19200,2
19300,2
19400,2
19500,2
19600,2
19700,2
19800,2
19900,2
20000,2
20100,3
20200,3
20300,3
20400,3
20500,3
20600,3
20700,3
20800,3
20900,3
21000,3
21100,3
21200,3
21300,3
21400,3
21500,3
21600,3
21700,3
21800,3
21900,3
22000,3
22100,3
22200,3
22300,5
22400,3
22500,3
22600,3
22700,3
22800,3
22900,3
23000,3
23100,3
23200,3
23300,3
23400,3
23500,3
23600,3
23700,3
23800,3
23900,3
24000,3
24100,3
24200,3
24300,3
24400,3
24500,3
24600,3
24700,3
24800,3
24900,3
25000,3
25100,3
25200,3
25300,3
25400,3
25500,3
25600,3
25700,3
25800,3
25900,4
26000,4
26100,4
26200,4
26300,4
26400,4
26500,4
26600,4
26700,4
26800,4
26900,4
27000,4
27100,4
27200,4
27300,4
27400,4
27500,4
27600,6
27700,4
27800,4
27900,4
28000,4
28100,4
28200,4
28300,4
28400,4
28500,4
28600,4
28700,4
28800,4
28900,4
29000,4
29100,4
29200,4
29300,4
29400,4
29500,4
29600,4
29700,4
29800,4
29900,4
30000,4
30100,4
30200,4
30300,4
30400,4
30500,4
30600,4
30700,4
30800,4
30900,4
31000,4
31100,4
31200,4
31300,4
31400,5
31500,5
31600,5
31700,5
31800,5
31900,7
32000,5
32100,5
32200,5
32300,5
32400,5
32500,5
32600,5
32700,5
32800,5
32900,5
33000,5
33100,5
33200,5
33300,5
33400,5
33500,5
33600,5
33700,5
33800,5
33900,5
34000,5
34100,5
34200,5
34300,5
34400,5
34500,5
34600,5
34700,5
34800,5
34900,5
35000,5
35100,5
35200,9
35300,5
35400,5
35500,5
35600,5
35700,5
35800,5
35900,5
36000,5
36100,5
36200,5
36300,5
36400,5
36500,5
36600,5
36700,5
36800,5
36900,5
37000,5
37100,5
37200,5
37300,5
37400,6
37500,6
37600,6
37700,6
37800,6
37900,6
38000,6
38100,6
38200,6
38300,6
38400,6
38500,6
38600,8
38700,6
38800,6
38900,6
39000,6
39100,6
39200,6
39300,6
39400,6
39500,6
39600,6
39700,6
39800,6
39900,6
40000,6
40100,6
40200,6
40300,6
40400,6
40500,6
40600,6
40700,6
40800,6
40900,6
41000,6
41100,6
41200,6
41300,6
41400,8
41500,6
41600,6
41700,6
41800,6
41900,6
42000,6
42100,6
42200,6
42300,6
42400,6
42500,6
42600,6
42700,6
42800,6
42900,6
43000,7
43100,7
43200,7
43300,7
43400,7
43500,7
43600,7
43700,7
43800,7
43900,7
44000,7
44100,7
44200,7
44300,10
44400,7
44500,7
44600,7
44700,7
44800,7
44900,7
45000,7
45100,7
45200,7
45300,7
45400,7
45500,7
45600,7
45700,7
45800,7
45900,7
46000,7
46100,7
46200,7
46300,7
46400,7
46500,7
46600,7
46700,9
46800,7
46900,7
47000,7
47100,7
47200,7
47300,7
47400,7
47500,7
47600,7
47700,7
47800,7
47900,7
48000,7
48100,7
48200,7
48300,8
48400,8
48500,8
48600,8
48700,8
48800,8
48900,8
49000,8
49100,8
49200,10
49300,8
49400,8
49500,8
49600,8
49700,8
49800,8
49900,8
50000,8
50100,8
50200,8
50300,8
50400,8
50500,8
50600,8
50700,8
50800,8
50900,8
51000,8
51100,8
51200,8
51300,8
51400,11
51500,8
51600,8
51700,8
51800,8
51900,8
52000,8
52100,8
52200,8
52300,8
52400,8
52500,8
52600,8
52700,8
52800,8
52900,8
53000,8
53100,9
53200,8
53300,8
53400,8
53500,9
53600,11
53700,10
53800,9
53900,9
54000,9
54100,9
54200,9
54300,9
54400,9
54500,9
54600,9
54700,9
54800,9
54900,9
55000,9
55100,9
55200,9
55300,9
55400,9
55500,9
55600,12
55700,9
55800,9
55900,9
56000,9
56100,9
56200,9
56300,9
56400,9
56500,9
56600,9
56700,9
56800,9
56900,9
57000,9
57100,9
57200,9
57300,9
57400,9
57500,9
57600,9
57700,14
57800,9
57900,9
58000,9
58100,9
58200,9
58300,9
58400,9
58500,9
58600,10
58700,10
58800,10
58900,10
59000,10
59100,10
59200,10
59300,10
59400,13
59500,10
59600,10
59700,10
59800,10
59900,10
60000,10
60100,10
60200,10
60300,10
60400,10
60500,10
60600,10
60700,10
